epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,5274.87,0.98355,0.79033,1.16433,0.84521,0.78479,0.82021,0.60014,0.83121,0.64284,1.19507,0.008317,0.008317,0.008317
19,5567.83,0.97282,0.78217,1.15925,0.84948,0.78397,0.82628,0.60523,0.82665,0.63416,1.19523,0.008218,0.008218,0.008218
20,5861.48,0.96309,0.77596,1.15457,0.82805,0.79019,0.82708,0.60265,0.82341,0.62707,1.18967,0.008119,0.008119,0.008119
21,6154.46,0.95857,0.76842,1.14871,0.82233,0.785,0.81614,0.603,0.81829,0.62333,1.18416,0.00802,0.00802,0.00802
22,6446.38,0.94863,0.76222,1.14242,0.84207,0.78719,0.82623,0.61125,0.81205,0.61497,1.17669,0.007921,0.007921,0.007921
23,6738.61,0.93881,0.75203,1.13818,0.83551,0.78903,0.82761,0.61151,0.80783,0.61008,1.17222,0.007822,0.007822,0.007822
24,7031.58,0.93357,0.75062,1.13314,0.81181,0.80476,0.82668,0.61129,0.80424,0.60568,1.16801,0.007723,0.007723,0.007723
25,7324.73,0.92707,0.7437,1.13036,0.82382,0.79043,0.82673,0.61455,0.79972,0.60117,1.16402,0.007624,0.007624,0.007624
26,7617.27,0.92112,0.74156,1.12498,0.82477,0.79308,0.82944,0.61708,0.79766,0.59849,1.16325,0.007525,0.007525,0.007525
27,7909.25,0.91467,0.73936,1.12176,0.83494,0.78909,0.82621,0.61774,0.79486,0.59616,1.16023,0.007426,0.007426,0.007426
28,8201.05,0.9104,0.73453,1.11794,0.82848,0.78991,0.82785,0.61978,0.79298,0.59277,1.15978,0.007327,0.007327,0.007327
29,8494.31,0.90472,0.72754,1.11444,0.83459,0.7902,0.82752,0.6201,0.78969,0.59054,1.15693,0.007228,0.007228,0.007228
30,8787.14,0.89891,0.72244,1.11004,0.83328,0.79198,0.83,0.62054,0.78738,0.58949,1.15433,0.007129,0.007129,0.007129
31,9079.23,0.89677,0.72311,1.10706,0.83561,0.79262,0.83119,0.62229,0.78547,0.5871,1.15289,0.00703,0.00703,0.00703
32,9371.77,0.88595,0.71661,1.10177,0.83289,0.79446,0.83207,0.62367,0.78401,0.585,1.15162,0.006931,0.006931,0.006931
33,9663.53,0.88231,0.71289,1.09807,0.81928,0.80007,0.83315,0.62237,0.78235,0.58287,1.14971,0.006832,0.006832,0.006832
34,9955.55,0.87972,0.71116,1.09668,0.82139,0.80428,0.83394,0.62379,0.78083,0.58099,1.1484,0.006733,0.006733,0.006733
35,10247.3,0.87412,0.70567,1.09418,0.82176,0.80705,0.83508,0.62559,0.7795,0.57957,1.14723,0.006634,0.006634,0.006634
36,10539.9,0.86796,0.70292,1.09033,0.82577,0.80522,0.83634,0.62603,0.77782,0.57796,1.14573,0.006535,0.006535,0.006535
37,10831.4,0.86333,0.69711,1.08615,0.8245,0.80377,0.83723,0.6273,0.77627,0.57651,1.1442,0.006436,0.006436,0.006436
38,11124.2,0.86149,0.69553,1.08395,0.83037,0.80296,0.83882,0.62987,0.7741,0.57486,1.14194,0.006337,0.006337,0.006337
39,11416.9,0.85407,0.69145,1.08274,0.84141,0.79497,0.84025,0.63038,0.77317,0.57324,1.14075,0.006238,0.006238,0.006238
40,11708.2,0.85192,0.69025,1.07932,0.84199,0.79469,0.84051,0.63007,0.77264,0.57227,1.14035,0.006139,0.006139,0.006139
41,11999.7,0.85022,0.69008,1.07589,0.83479,0.80513,0.84224,0.63078,0.77241,0.57188,1.14023,0.00604,0.00604,0.00604
42,12292.2,0.84384,0.68607,1.07417,0.84184,0.79982,0.84326,0.63109,0.77242,0.57176,1.14005,0.005941,0.005941,0.005941
43,12584.6,0.83767,0.68086,1.06908,0.843,0.79976,0.84225,0.63161,0.77157,0.57136,1.13941,0.005842,0.005842,0.005842
44,12877.2,0.83669,0.68133,1.06951,0.83738,0.80591,0.84261,0.63274,0.77073,0.57135,1.1385,0.005743,0.005743,0.005743
45,13170.6,0.83363,0.67918,1.06829,0.8416,0.80049,0.84158,0.63296,0.77072,0.57144,1.13801,0.005644,0.005644,0.005644
46,13463.3,0.82766,0.67485,1.06306,0.84049,0.80064,0.84164,0.63332,0.77066,0.57086,1.13798,0.005545,0.005545,0.005545
47,13756.1,0.82418,0.67417,1.06061,0.83749,0.80588,0.84313,0.63349,0.77058,0.57081,1.13767,0.005446,0.005446,0.005446
48,14048.9,0.82433,0.6728,1.06099,0.84553,0.80078,0.84281,0.6344,0.77041,0.57056,1.13765,0.005347,0.005347,0.005347
49,14340.8,0.81938,0.66851,1.05965,0.84159,0.80501,0.84407,0.63438,0.77004,0.57014,1.13719,0.005248,0.005248,0.005248
50,14631.7,0.81383,0.66563,1.05609,0.83916,0.80948,0.84503,0.6338,0.76975,0.56996,1.137,0.005149,0.005149,0.005149
51,14922.5,0.81097,0.66005,1.0532,0.84357,0.80783,0.84503,0.63351,0.76975,0.56962,1.13668,0.00505,0.00505,0.00505
52,15214.3,0.80888,0.66118,1.05392,0.84988,0.80314,0.84566,0.63368,0.76918,0.56875,1.13568,0.004951,0.004951,0.004951
53,15506.8,0.80404,0.65655,1.04828,0.85007,0.80409,0.84627,0.63501,0.76861,0.56806,1.13437,0.004852,0.004852,0.004852
54,15799.8,0.80087,0.65468,1.04584,0.85038,0.80511,0.84545,0.6358,0.7679,0.56687,1.13299,0.004753,0.004753,0.004753
55,16092.6,0.79464,0.65118,1.04422,0.85361,0.80337,0.84669,0.63605,0.76745,0.56604,1.13229,0.004654,0.004654,0.004654
56,16384.2,0.79102,0.6489,1.04211,0.84872,0.80594,0.84624,0.63667,0.76668,0.56543,1.13133,0.004555,0.004555,0.004555
57,16677.1,0.78787,0.64692,1.03934,0.85094,0.80481,0.84485,0.63827,0.76672,0.565,1.13133,0.004456,0.004456,0.004456
58,16971,0.78847,0.64736,1.04106,0.84894,0.8057,0.84529,0.63752,0.76648,0.56427,1.13084,0.004357,0.004357,0.004357
59,17263.7,0.7803,0.6384,1.03535,0.85107,0.80582,0.84627,0.63885,0.76615,0.56385,1.1301,0.004258,0.004258,0.004258
60,17556.6,0.78022,0.63944,1.03765,0.85266,0.8038,0.84656,0.63847,0.76534,0.56339,1.12887,0.004159,0.004159,0.004159
61,17847.8,0.77085,0.63421,1.03079,0.85774,0.80476,0.84611,0.63875,0.76466,0.5627,1.12731,0.00406,0.00406,0.00406
62,18140.9,0.77128,0.63459,1.03101,0.861,0.80371,0.84603,0.63824,0.76388,0.56229,1.12625,0.003961,0.003961,0.003961
63,18433.5,0.76729,0.63167,1.029,0.86409,0.80354,0.84567,0.63836,0.76345,0.56196,1.12554,0.003862,0.003862,0.003862
64,18725.2,0.76504,0.63133,1.02731,0.86557,0.80362,0.84561,0.63849,0.76304,0.56129,1.12465,0.003763,0.003763,0.003763
65,19014.3,0.76493,0.62905,1.02662,0.86731,0.80245,0.8447,0.6383,0.76272,0.56041,1.12427,0.003664,0.003664,0.003664
66,19304.7,0.75673,0.62503,1.02367,0.86528,0.80046,0.84296,0.63892,0.76207,0.55964,1.12378,0.003565,0.003565,0.003565
67,19596.4,0.75447,0.62429,1.02234,0.85969,0.80127,0.84238,0.63892,0.76166,0.55893,1.12386,0.003466,0.003466,0.003466
68,19885.8,0.75117,0.62072,1.01944,0.86295,0.8005,0.84251,0.63932,0.76134,0.55782,1.12405,0.003367,0.003367,0.003367
69,20177,0.74856,0.61933,1.01918,0.86043,0.80156,0.84208,0.63983,0.761,0.55733,1.12367,0.003268,0.003268,0.003268
70,20467.5,0.74443,0.6144,1.01664,0.86059,0.80046,0.84266,0.63982,0.76068,0.55654,1.12367,0.003169,0.003169,0.003169
71,20759.2,0.73969,0.61299,1.01417,0.85987,0.7996,0.84205,0.63987,0.76028,0.55622,1.1232,0.00307,0.00307,0.00307
72,21051.6,0.73904,0.61092,1.01397,0.8607,0.79958,0.84214,0.64005,0.75971,0.55532,1.12264,0.002971,0.002971,0.002971
73,21344.6,0.73279,0.61069,1.01067,0.86169,0.79881,0.84233,0.6404,0.75937,0.55448,1.12258,0.002872,0.002872,0.002872
74,21637,0.73243,0.6079,1.0102,0.86837,0.79341,0.84192,0.64011,0.75906,0.55403,1.12289,0.002773,0.002773,0.002773
75,21930.2,0.72801,0.6044,1.00796,0.86804,0.7942,0.84226,0.64081,0.75839,0.55358,1.12255,0.002674,0.002674,0.002674
76,22223.3,0.72009,0.59865,1.00579,0.86624,0.79461,0.84151,0.64044,0.75794,0.55354,1.12312,0.002575,0.002575,0.002575
77,22515.2,0.71951,0.6002,1.00168,0.86771,0.79565,0.84281,0.6401,0.75766,0.55344,1.12317,0.002476,0.002476,0.002476
78,22807.2,0.71804,0.59866,1.00282,0.86945,0.79604,0.84286,0.63979,0.75676,0.55315,1.1229,0.002377,0.002377,0.002377
79,23099.6,0.71188,0.5941,0.99943,0.87003,0.79561,0.84266,0.63992,0.7562,0.55292,1.1226,0.002278,0.002278,0.002278
80,23391,0.70499,0.58967,0.99674,0.87144,0.79643,0.84263,0.63953,0.75526,0.55275,1.12148,0.002179,0.002179,0.002179
81,23678.7,0.70465,0.59032,0.9978,0.87109,0.79661,0.84268,0.63977,0.7547,0.55214,1.12165,0.00208,0.00208,0.00208
82,23970.6,0.70241,0.58642,0.99461,0.87062,0.79659,0.84268,0.64058,0.75398,0.55175,1.12144,0.001981,0.001981,0.001981
83,24263.2,0.69836,0.58359,0.99404,0.87122,0.79938,0.84655,0.64065,0.75346,0.55187,1.12121,0.001882,0.001882,0.001882
84,24555.6,0.69268,0.58166,0.99093,0.87093,0.79896,0.84666,0.64058,0.75301,0.552,1.12195,0.001783,0.001783,0.001783
85,24845.4,0.69059,0.58373,0.98948,0.86869,0.79826,0.84656,0.64078,0.75232,0.55142,1.12164,0.001684,0.001684,0.001684
86,25136.8,0.68869,0.57904,0.98997,0.86991,0.79757,0.84679,0.64159,0.75179,0.55124,1.12169,0.001585,0.001585,0.001585
87,25429.4,0.68206,0.57555,0.98714,0.85889,0.8019,0.84477,0.64077,0.75134,0.55103,1.12184,0.001486,0.001486,0.001486
88,25721.6,0.67572,0.57144,0.98383,0.84594,0.80343,0.84345,0.64163,0.75135,0.55093,1.12241,0.001387,0.001387,0.001387
89,26013.9,0.67167,0.56806,0.98245,0.84722,0.80927,0.84492,0.64221,0.75123,0.5509,1.12283,0.001288,0.001288,0.001288
90,26306,0.6707,0.56701,0.98049,0.84215,0.80891,0.84245,0.64122,0.75085,0.55054,1.1234,0.001189,0.001189,0.001189
91,26598.2,0.62361,0.5328,0.9518,0.85008,0.80383,0.84258,0.6427,0.75065,0.55042,1.12386,0.00109,0.00109,0.00109
92,26888.6,0.61086,0.52444,0.94534,0.8522,0.80287,0.84158,0.64192,0.75036,0.55031,1.12461,0.000991,0.000991,0.000991
93,27179.7,0.6016,0.51869,0.93893,0.85191,0.80311,0.84147,0.64195,0.74936,0.54986,1.12452,0.000892,0.000892,0.000892
94,27470.2,0.59454,0.51515,0.93703,0.85072,0.80456,0.84125,0.64224,0.74876,0.54992,1.12453,0.000793,0.000793,0.000793
95,27761.8,0.58856,0.51272,0.93419,0.85086,0.80486,0.84092,0.64176,0.74846,0.55001,1.12497,0.000694,0.000694,0.000694
96,28051.3,0.58434,0.50851,0.93105,0.85169,0.80368,0.84105,0.64182,0.74792,0.54998,1.12589,0.000595,0.000595,0.000595
97,28341.6,0.57648,0.50325,0.92813,0.85444,0.80409,0.83996,0.64112,0.74773,0.55037,1.12684,0.000496,0.000496,0.000496
98,28632.9,0.57221,0.50065,0.92564,0.8537,0.80417,0.8395,0.6406,0.74714,0.55049,1.12717,0.000397,0.000397,0.000397
99,28924.6,0.56666,0.49584,0.92247,0.85237,0.80216,0.83924,0.64098,0.74674,0.55095,1.12778,0.000298,0.000298,0.000298
100,29217,0.56115,0.49425,0.91996,0.85532,0.80098,0.83903,0.64055,0.74645,0.55155,1.12905,0.000199,0.000199,0.000199
